ID,mag_name,completeness,contamination,assembly_type,link_to_assembly,GTDB_version,domain,phylum,class,order,family,genus,species,host_species,closest_placement_ani,size,GC,N50,contigs,number_genes,cazy_hits,pfam_hits,kegg_hits,number_unannotated_genes,percent_unannotated_genes,DM_batch,closest_placement_af,fastani_ani,MAG_url,AB_batch,taxonomy_level,DM_batch 2,sample_type,anno_url,gbk_url,kegg_url,dereplicated_old,annotated,dereplicated,coding_density,host_order,host_class,percent_unannotated_kegg
EHM079519,EHA05415_bin.357.fa,97.24,0.11,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_AI,s__,Vombatus ursinus,0.00,1491679,32.00%,56064,46,3645,135,3645,1705,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.357.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079519_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079519.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079519_kegg.tsv.gz,false,true,DMB0179,0.92,Diprotodontia,Mammalia,53.2
EHM079520,EHA05415_bin.358.fa,99.47,0.56,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__,s__,Vombatus ursinus,0.00,1850824,30.00%,80649,35,3683,98,3683,1618,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.358.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079520_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079520.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079520_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,56.1
EHM079521,EHA05415_bin.359.fa,89.54,0.11,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__UBA932,g__Cryptobacteroides,s__,Vombatus ursinus,79.13,3676737,34.00%,60875,109,1155,48,1155,513,0,,DMB0179,0.42,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.359.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079521_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079521.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079521_kegg.tsv.gz,false,true,DMB0179,0.88,Diprotodontia,Mammalia,55.6
EHM079522,EHA05415_bin.36.fa,83.12,0.67,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__QALR01,s__,Vombatus ursinus,0.00,1914660,43.00%,11870,251,825,27,825,317,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.36.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079522_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079522.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079522_kegg.tsv.gz,false,true,DMB0179,0.85,Diprotodontia,Mammalia,61.6
EHM079523,EHA05415_bin.360.fa,83.18,0.02,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA6857,s__,Vombatus ursinus,0.00,1732729,40.00%,26657,117,1251,47,1250,547,1,0.1,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.360.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079523_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079523.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079523_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,56.3
EHM079524,EHA05415_bin.361.fa,97.78,2.29,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-74,g__,s__,Vombatus ursinus,0.00,4144407,34.00%,57807,122,1852,83,1851,793,1,0.1,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.361.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079524_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079524.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079524_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,57.2
EHM079525,EHA05415_bin.363.fa,92.93,4.85,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Cellulosilyticaceae,g__Cellulosilyticum,s__,Vombatus ursinus,0.00,4059289,35.00%,50025,124,1969,34,1969,747,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.363.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079525_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079525.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079525_kegg.tsv.gz,false,true,DMB0179,0.87,Diprotodontia,Mammalia,62.1
EHM079526,EHA05415_bin.364.fa,62.92,0.67,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Oxalobacter,s__,Vombatus ursinus,0.00,1287610,50.00%,7072,209,1637,21,1637,920,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.364.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079526_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079526.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079526_kegg.tsv.gz,false,true,DMB0179,0.93,Diprotodontia,Mammalia,43.8
EHM079527,EHA05415_bin.365.fa,50.52,2.97,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Treponematales,f__Treponemataceae,g__Treponema_D,s__,Vombatus ursinus,0.00,938745,52.00%,4365,244,1203,31,1203,554,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.365.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079527_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079527.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079527_kegg.tsv.gz,false,true,DMB0179,0.90,Diprotodontia,Mammalia,53.9
EHM079528,EHA05415_bin.367.fa,64.93,4.16,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__HGM13233,s__,Vombatus ursinus,78.80,1449121,43.00%,7167,273,1013,19,1013,480,0,,DMB0179,0.04,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.367.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079528_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079528.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079528_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,52.6
EHM079529,EHA05415_bin.368.fa,71.91,2.05,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__CAG-272,g__SIG701,s__,Vombatus ursinus,0.00,1986422,55.00%,7974,318,1252,63,1252,556,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.368.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079529_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079529.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079529_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,55.6
EHM079530,EHA05415_bin.369.fa,53.15,3.66,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__,s__,Vombatus ursinus,0.00,2227266,36.00%,4278,603,784,31,784,362,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.369.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079530_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079530.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079530_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,53.8
EHM079531,EHA05415_bin.37.fa,75.97,0.47,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__,s__,Vombatus ursinus,0.00,1596554,49.00%,17813,117,1079,70,1079,382,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.37.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079531_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079531.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079531_kegg.tsv.gz,false,true,DMB0179,0.90,Diprotodontia,Mammalia,64.6
EHM079532,EHA05415_bin.371.fa,50.55,0.18,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__HGM11327,f__HGM11327,g__SIG351,s__,Vombatus ursinus,77.43,1437050,34.00%,9104,218,1275,97,1275,585,0,,DMB0179,0.12,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.371.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079532_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079532.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079532_kegg.tsv.gz,false,true,DMB0179,0.85,Diprotodontia,Mammalia,54.1
EHM079533,EHA05415_bin.372.fa,68.86,0.78,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Peptostreptococcales,f__Anaerovoracaceae,g__,s__,Vombatus ursinus,0.00,1072569,45.00%,6050,221,1224,30,1224,764,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.372.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079533_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079533.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079533_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,37.6
EHM079534,EHA05415_bin.373.fa,60.97,2.24,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__CAG-74,g__RUG563,s__,Vombatus ursinus,0.00,1349784,53.00%,6159,243,1445,58,1445,633,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.373.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079534_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079534.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079534_kegg.tsv.gz,false,true,DMB0179,0.90,Diprotodontia,Mammalia,56.2
EHM079535,EHA05415_bin.374.fa,52.08,5.16,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__UBA1381,f__UBA1381,g__UBA4716,s__,Vombatus ursinus,0.00,905053,39.00%,3779,265,1347,66,1346,659,1,0.1,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.374.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079535_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079535.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079535_kegg.tsv.gz,false,true,DMB0179,0.92,Diprotodontia,Mammalia,51.1
EHM079536,EHA05415_bin.375.fa,53.41,0.55,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__,s__,Vombatus ursinus,0.00,1392851,51.00%,3521,426,1707,28,1707,881,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.375.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079536_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079536.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079536_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,48.4
EHM079537,EHA05415_bin.376.fa,67.15,0.43,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Choladousia,s__,Vombatus ursinus,0.00,1398175,39.00%,11524,146,1377,47,1377,758,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.376.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079537_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079537.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079537_kegg.tsv.gz,false,true,DMB0179,0.90,Diprotodontia,Mammalia,45.0
EHM079538,EHA05415_bin.377.fa,97.91,0.24,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__,s__,Vombatus ursinus,0.00,1450002,33.00%,33336,54,1245,61,1245,626,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.377.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079538_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079538.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079538_kegg.tsv.gz,false,true,DMB0179,0.88,Diprotodontia,Mammalia,49.7
EHM079539,EHA05415_bin.378.fa,58.66,1.99,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__MGBC120314,s__,Vombatus ursinus,0.00,1472719,59.00%,5272,301,1307,49,1307,633,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.378.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079539_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079539.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079539_kegg.tsv.gz,false,true,DMB0179,0.90,Diprotodontia,Mammalia,51.6
EHM079540,EHA05415_bin.379.fa,75.18,1.87,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Cyanobacteriota,c__Vampirovibrionia,o__Gastranaerophilales,f__Gastranaerophilaceae,g__RUG14219,s__,Vombatus ursinus,77.21,1368590,39.00%,7479,224,1172,32,1172,475,0,,DMB0179,0.29,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.379.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079540_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079540.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079540_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,59.5
EHM079541,EHA05415_bin.38.fa,68.26,1.87,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_C,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Anaerovibrio,s__,Vombatus ursinus,0.00,1778658,41.00%,12080,196,1653,42,1653,1053,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.38.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079541_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079541.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079541_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,36.3
EHM079542,EHA05415_bin.380.fa,51.95,2.48,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__,f__,g__,s__,Vombatus ursinus,0.00,1489360,45.00%,8213,223,1017,36,1017,536,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.380.fa.gz,ABB0616,Order,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079542_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079542.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079542_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,47.3
EHM079543,EHA05415_bin.381.fa,51.77,0.33,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Faecousia,s__,Vombatus ursinus,77.72,1280441,38.00%,8655,178,1118,30,1118,622,0,,DMB0179,0.11,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.381.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079543_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079543.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079543_kegg.tsv.gz,false,true,DMB0179,0.93,Diprotodontia,Mammalia,44.4
EHM079544,EHA05415_bin.382.fa,58.55,0.50,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__,f__,g__,s__,Vombatus ursinus,0.00,1448885,38.00%,5412,314,1108,77,1108,535,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.382.fa.gz,ABB0616,Order,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079544_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079544.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079544_kegg.tsv.gz,false,true,DMB0179,0.94,Diprotodontia,Mammalia,51.7
EHM079545,EHA05415_bin.383.fa,66.29,0.15,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__JAKSVV01,g__JAKSVV01,s__,Vombatus ursinus,76.94,1117531,33.00%,8945,160,1213,26,1212,483,1,0.1,DMB0179,0.10,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.383.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079545_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079545.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079545_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,60.2
EHM079546,EHA05415_bin.384.fa,96.07,2.07,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__COE1,s__,Vombatus ursinus,0.00,1701425,40.00%,31031,92,1223,71,1223,564,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.384.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079546_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079546.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079546_kegg.tsv.gz,false,true,DMB0179,0.92,Diprotodontia,Mammalia,53.9
EHM079547,EHA05415_bin.385.fa,53.04,5.85,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__DXYV01,s__,Vombatus ursinus,81.28,1086113,32.00%,7812,163,880,16,880,365,0,,DMB0179,0.61,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.385.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079547_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079547.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079547_kegg.tsv.gz,false,true,DMB0179,0.92,Diprotodontia,Mammalia,58.5
EHM079548,EHA05415_bin.386.fa,55.26,0.65,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Nanosyncoccaceae,g__Nanosyncoccus,s__,Vombatus ursinus,0.00,1221509,54.00%,31887,67,507,15,507,227,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.386.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079548_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079548.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079548_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,55.2
EHM079549,EHA05415_bin.387.fa,52.05,0.41,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA737,s__,Vombatus ursinus,0.00,1305306,40.00%,12600,119,1363,51,1363,569,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.387.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079549_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079549.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079549_kegg.tsv.gz,false,true,DMB0179,0.89,Diprotodontia,Mammalia,58.3
EHM079550,EHA05415_bin.388.fa,56.44,2.13,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Christensenellales,f__Borkfalkiaceae,g__,s__,Vombatus ursinus,0.00,1252588,29.00%,10881,138,822,25,822,398,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.388.fa.gz,ABB0616,Family,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079550_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079550.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079550_kegg.tsv.gz,false,true,DMB0179,0.88,Diprotodontia,Mammalia,51.6
EHM079551,EHA05415_bin.389.fa,51.83,0.37,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__HGM13006,s__,Vombatus ursinus,0.00,1377119,37.00%,5574,275,1631,27,1631,677,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.389.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079551_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079551.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079551_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,58.5
EHM079552,EHA05415_bin.39.fa,51.25,3.15,Coassembly,EHA05415,2.3.0,d__Bacteria,p__Bacillota_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__UBA8612,s__,Vombatus ursinus,0.00,1353142,63.00%,2707,521,1437,71,1437,626,0,,DMB0179,0.00,0.00,https://sid.erda.dk/share_redirect/BaMZodj9sA/MAG/ABB0616/EHA05415_bin.39.fa.gz,ABB0616,Genus,,Faecal,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079552_anno.tsv.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079552.gbk.gz,https://sid.erda.dk/share_redirect/BaMZodj9sA/ANN/EHM079552_kegg.tsv.gz,false,true,DMB0179,0.91,Diprotodontia,Mammalia,56.4
