genome,score,completeness,contamination,strain_heterogeneity,size,N50,cluster,taxonomy,tax_confidence,cluster_members,closest_cluster_member,furthest_cluster_member,completeness_metric,contamination_metric
EHA05391_bin.424.fa.gz,93.68576176108408,NA,NA,NA,NA,NA,956_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.291.fa.gz,63.83708102304943,NA,NA,NA,NA,NA,957_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.245.fa.gz,62.34485766632358,NA,NA,NA,NA,NA,958_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.587.fa.gz,94.5764846454372,NA,NA,NA,NA,NA,959_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.447.fa.gz,54.87564402429765,NA,NA,NA,NA,NA,960_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.417.fa.gz,90.70067069582724,NA,NA,NA,NA,NA,961_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.88.fa.gz,71.56100144567536,NA,NA,NA,NA,NA,962_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.551.fa.gz,88.76600307140306,NA,NA,NA,NA,NA,963_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.206.fa.gz,97.48854023175224,NA,NA,NA,NA,NA,964_1,NA,NA,2,99.51,99.51,NA,NA
EHA05415_bin.165.fa.gz,90.04159216044752,NA,NA,NA,NA,NA,965_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.244.fa.gz,70.55653516292783,NA,NA,NA,NA,NA,966_1,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.398.fa.gz,77.40696479602886,NA,NA,NA,NA,NA,966_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.328.fa.gz,78.58341293801591,NA,NA,NA,NA,NA,967_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.153.fa.gz,94.79601395554623,NA,NA,NA,NA,NA,968_1,NA,NA,2,98.06,98.06,NA,NA
EHA05391_bin.439.fa.gz,90.59274359039141,NA,NA,NA,NA,NA,969_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.526.fa.gz,70.16228128659385,NA,NA,NA,NA,NA,970_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.198.fa.gz,75.69989036520181,NA,NA,NA,NA,NA,971_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.362.fa.gz,72.73408418557058,NA,NA,NA,NA,NA,971_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.315.fa.gz,91.39985658000522,NA,NA,NA,NA,NA,972_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.406.fa.gz,38.844296507925506,NA,NA,NA,NA,NA,973_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.417.fa.gz,66.36229911317182,NA,NA,NA,NA,NA,974_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.293.fa.gz,91.14997523719316,NA,NA,NA,NA,NA,974_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.461.fa.gz,96.99859212767369,NA,NA,NA,NA,NA,975_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.436.fa.gz,97.66709065433191,NA,NA,NA,NA,NA,976_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.440.fa.gz,88.10805185518173,NA,NA,NA,NA,NA,977_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.248.fa.gz,77.97840132763275,NA,NA,NA,NA,NA,978_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.249.fa.gz,97.02930468674008,NA,NA,NA,NA,NA,979_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.42.fa.gz,92.06454024295552,NA,NA,NA,NA,NA,980_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.430.fa.gz,80.68723640085443,NA,NA,NA,NA,NA,981_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.430.fa.gz,93.87193475069417,NA,NA,NA,NA,NA,982_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.503.fa.gz,81.87334832798908,NA,NA,NA,NA,NA,983_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.617.fa.gz,86.82757017609795,NA,NA,NA,NA,NA,984_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.254.fa.gz,78.86854156015792,NA,NA,NA,NA,NA,984_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.414.fa.gz,73.79729918771051,NA,NA,NA,NA,NA,985_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.318.fa.gz,87.73181220326603,NA,NA,NA,NA,NA,985_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.424.fa.gz,71.49350218092009,NA,NA,NA,NA,NA,986_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.223.fa.gz,98.48431077198276,NA,NA,NA,NA,NA,987_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.509.fa.gz,92.11762821252658,NA,NA,NA,NA,NA,987_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.314.fa.gz,77.6662051866267,NA,NA,NA,NA,NA,987_3,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.303.fa.gz,70.35464900605776,NA,NA,NA,NA,NA,988_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.332.fa.gz,69.89800335760927,NA,NA,NA,NA,NA,989_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.556.fa.gz,84.3663353495782,NA,NA,NA,NA,NA,990_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.564.fa.gz,51.29843782969561,NA,NA,NA,NA,NA,990_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.223.fa.gz,86.01831078109119,NA,NA,NA,NA,NA,990_3,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.233.fa.gz,91.69008760316768,NA,NA,NA,NA,NA,991_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.133.fa.gz,93.95596575994655,NA,NA,NA,NA,NA,992_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.286.fa.gz,65.36451683375206,NA,NA,NA,NA,NA,993_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.233.fa.gz,62.32948365418228,NA,NA,NA,NA,NA,993_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.284.fa.gz,95.74604039698092,NA,NA,NA,NA,NA,994_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.93.fa.gz,73.78463587653653,NA,NA,NA,NA,NA,994_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.271.fa.gz,81.30806150159721,NA,NA,NA,NA,NA,995_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.247.fa.gz,67.47338504760019,NA,NA,NA,NA,NA,996_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.447.fa.gz,80.29456306539251,NA,NA,NA,NA,NA,996_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.525.fa.gz,76.86609948568962,NA,NA,NA,NA,NA,997_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.138.fa.gz,68.20008264227157,NA,NA,NA,NA,NA,997_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.285.fa.gz,98.26332015278324,NA,NA,NA,NA,NA,998_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.142.fa.gz,71.09826768694789,NA,NA,NA,NA,NA,998_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.254.fa.gz,87.84199742438291,NA,NA,NA,NA,NA,999_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.428.fa.gz,68.11000215340417,NA,NA,NA,NA,NA,1000_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.236.fa.gz,57.87250948614139,NA,NA,NA,NA,NA,1001_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.415.fa.gz,84.02196340209674,NA,NA,NA,NA,NA,1002_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.295.fa.gz,93.67668936820455,NA,NA,NA,NA,NA,1003_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.359.fa.gz,86.60471370442262,NA,NA,NA,NA,NA,1004_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.58.fa.gz,99.74101070895668,NA,NA,NA,NA,NA,1005_1,NA,NA,2,99.71,99.71,NA,NA
EHA05391_bin.309.fa.gz,82.68226081355927,NA,NA,NA,NA,NA,1006_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.298.fa.gz,85.40014879421828,NA,NA,NA,NA,NA,1007_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.268.fa.gz,100.15774226151687,NA,NA,NA,NA,NA,1008_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.136.fa.gz,76.9670238604978,NA,NA,NA,NA,NA,1009_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.89.fa.gz,64.77835124709132,NA,NA,NA,NA,NA,1010_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.240.fa.gz,81.37371537498917,NA,NA,NA,NA,NA,1011_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.395.fa.gz,80.63338188656245,NA,NA,NA,NA,NA,1012_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.351.fa.gz,80.96295154960357,NA,NA,NA,NA,NA,1013_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.118.fa.gz,80.71649684027983,NA,NA,NA,NA,NA,1013_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.241.fa.gz,97.40204242284258,NA,NA,NA,NA,NA,1014_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.567.fa.gz,78.53082588482113,NA,NA,NA,NA,NA,1015_1,NA,NA,2,99.24,99.24,NA,NA
EHA05391_bin.53.fa.gz,97.57836525771756,NA,NA,NA,NA,NA,1016_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.110.fa.gz,73.32705717806455,NA,NA,NA,NA,NA,1017_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.260.fa.gz,57.37445549655469,NA,NA,NA,NA,NA,1018_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.421.fa.gz,79.9281672529984,NA,NA,NA,NA,NA,1019_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.223.fa.gz,52.2407011350382,NA,NA,NA,NA,NA,1019_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.419.fa.gz,87.7336860414138,NA,NA,NA,NA,NA,1020_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.423.fa.gz,99.55985161947392,NA,NA,NA,NA,NA,1021_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.5.fa.gz,50.650663161210744,NA,NA,NA,NA,NA,1022_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.437.fa.gz,40.61556871756015,NA,NA,NA,NA,NA,1023_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.67.fa.gz,91.87581756948086,NA,NA,NA,NA,NA,1024_1,NA,NA,2,98.67,98.67,NA,NA
EHA05415_bin.46.fa.gz,85.88890954753663,NA,NA,NA,NA,NA,1025_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.461.fa.gz,90.66649303259851,NA,NA,NA,NA,NA,1026_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.432.fa.gz,86.97012037624182,NA,NA,NA,NA,NA,1026_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.361.fa.gz,87.30083811566318,NA,NA,NA,NA,NA,1027_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.547.fa.gz,93.07618925557709,NA,NA,NA,NA,NA,1028_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.485.fa.gz,89.32581485881497,NA,NA,NA,NA,NA,1028_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.237.fa.gz,93.85123988453222,NA,NA,NA,NA,NA,1029_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.404.fa.gz,88.80454827416098,NA,NA,NA,NA,NA,1029_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.43.fa.gz,68.97718330518047,NA,NA,NA,NA,NA,1030_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.438.fa.gz,77.84067586949641,NA,NA,NA,NA,NA,1031_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.479.fa.gz,88.48021838305289,NA,NA,NA,NA,NA,1032_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.555.fa.gz,70.02119279505257,NA,NA,NA,NA,NA,1033_1,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.407.fa.gz,90.36466365793902,NA,NA,NA,NA,NA,1033_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.334.fa.gz,92.01736879116287,NA,NA,NA,NA,NA,1033_3,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.163.fa.gz,98.34868688145123,NA,NA,NA,NA,NA,1034_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.98.fa.gz,93.3315730698898,NA,NA,NA,NA,NA,1035_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.25.fa.gz,77.97061572757481,NA,NA,NA,NA,NA,1036_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.276.fa.gz,78.68770827992023,NA,NA,NA,NA,NA,1037_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.91.fa.gz,78.33368926205709,NA,NA,NA,NA,NA,1038_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.252.fa.gz,85.77406546351448,NA,NA,NA,NA,NA,1039_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.315.fa.gz,72.19222738723518,NA,NA,NA,NA,NA,1039_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.415.fa.gz,94.12213264995766,NA,NA,NA,NA,NA,1039_3,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.416.fa.gz,75.67692091093801,NA,NA,NA,NA,NA,1040_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.253.fa.gz,69.32738514758046,NA,NA,NA,NA,NA,1041_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.309.fa.gz,89.93209751910393,NA,NA,NA,NA,NA,1042_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.147.fa.gz,85.67229193801592,NA,NA,NA,NA,NA,1043_1,NA,NA,2,98.89,98.89,NA,NA
EHA05391_bin.146.fa.gz,71.46997094403095,NA,NA,NA,NA,NA,1044_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.495.fa.gz,80.71103037020752,NA,NA,NA,NA,NA,1044_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.248.fa.gz,64.40752202785731,NA,NA,NA,NA,NA,1045_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.306.fa.gz,81.91970288956121,NA,NA,NA,NA,NA,1046_1,NA,NA,2,98.52,98.52,NA,NA
nhnw_bin.374.fa.gz,75.60450080964348,NA,NA,NA,NA,NA,1047_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.549.fa.gz,40.98269667513985,NA,NA,NA,NA,NA,1048_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.460.fa.gz,77.93564769676334,NA,NA,NA,NA,NA,1049_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.363.fa.gz,98.71518514239399,NA,NA,NA,NA,NA,1050_1,NA,NA,2,98.22,98.22,NA,NA
EHA05391_bin.598.fa.gz,93.85593138274336,NA,NA,NA,NA,NA,1051_1,NA,NA,3,98.84,98.56,NA,NA
EHA05415_bin.319.fa.gz,92.64302399571257,NA,NA,NA,NA,NA,1052_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.556.fa.gz,93.6826528330798,NA,NA,NA,NA,NA,1053_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.289.fa.gz,80.43207491477544,NA,NA,NA,NA,NA,1054_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.379.fa.gz,71.7692254595992,NA,NA,NA,NA,NA,1055_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.281.fa.gz,86.99148276541733,NA,NA,NA,NA,NA,1056_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.421.fa.gz,90.14771403568967,NA,NA,NA,NA,NA,1057_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.570.fa.gz,92.38615746217422,NA,NA,NA,NA,NA,1058_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.101.fa.gz,97.02549155028493,NA,NA,NA,NA,NA,1059_1,NA,NA,2,98.61,98.61,NA,NA
EHA05391_bin.137.fa.gz,68.88466990388551,NA,NA,NA,NA,NA,1060_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.268.fa.gz,87.12292176952904,NA,NA,NA,NA,NA,1061_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.483.fa.gz,92.12799305590042,NA,NA,NA,NA,NA,1062_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.375.fa.gz,84.7097349186335,NA,NA,NA,NA,NA,1063_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.469.fa.gz,72.21629950894277,NA,NA,NA,NA,NA,1064_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.2.fa.gz,82.2279750258282,NA,NA,NA,NA,NA,1065_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.433.fa.gz,66.58160644164712,NA,NA,NA,NA,NA,1066_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.232.fa.gz,51.706832481601595,NA,NA,NA,NA,NA,1066_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.548.fa.gz,81.5063825221948,NA,NA,NA,NA,NA,1067_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.108.fa.gz,79.06201733858498,NA,NA,NA,NA,NA,1068_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.336.fa.gz,98.2487826778737,NA,NA,NA,NA,NA,1069_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.544.fa.gz,87.01193902665204,NA,NA,NA,NA,NA,1070_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.316.fa.gz,92.05601691845631,NA,NA,NA,NA,NA,1071_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.60.fa.gz,92.17368659694112,NA,NA,NA,NA,NA,1072_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.580.fa.gz,79.49835259183327,NA,NA,NA,NA,NA,1073_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.17.fa.gz,69.78288910641429,NA,NA,NA,NA,NA,1073_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.453.fa.gz,73.65882056734776,NA,NA,NA,NA,NA,1074_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.401.fa.gz,91.3629062073153,NA,NA,NA,NA,NA,1075_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.466.fa.gz,33.590186653458034,NA,NA,NA,NA,NA,1075_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.249.fa.gz,99.09541980253289,NA,NA,NA,NA,NA,1076_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.601.fa.gz,38.754244190654504,NA,NA,NA,NA,NA,1076_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.490.fa.gz,83.24240973359008,NA,NA,NA,NA,NA,1077_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.538.fa.gz,60.36479789051217,NA,NA,NA,NA,NA,1077_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.455.fa.gz,78.81804392089249,NA,NA,NA,NA,NA,1078_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.448.fa.gz,74.91513348973126,NA,NA,NA,NA,NA,1079_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.252.fa.gz,76.86109447407077,NA,NA,NA,NA,NA,1080_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.311.fa.gz,99.91653374918863,NA,NA,NA,NA,NA,1081_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.197.fa.gz,74.88949407967183,NA,NA,NA,NA,NA,1082_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.576.fa.gz,85.56004885230652,NA,NA,NA,NA,NA,1083_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.20.fa.gz,54.96988495736639,NA,NA,NA,NA,NA,1083_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.87.fa.gz,74.91805081798233,NA,NA,NA,NA,NA,1084_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.218.fa.gz,92.2805307790162,NA,NA,NA,NA,NA,1085_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.273.fa.gz,75.38141020882709,NA,NA,NA,NA,NA,1086_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.553.fa.gz,72.99771960152573,NA,NA,NA,NA,NA,1087_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.261.fa.gz,91.13926615365156,NA,NA,NA,NA,NA,1088_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.543.fa.gz,74.28588040200644,NA,NA,NA,NA,NA,1089_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.558.fa.gz,81.86191419626745,NA,NA,NA,NA,NA,1090_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.54.fa.gz,90.55814685485264,NA,NA,NA,NA,NA,1090_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.297.fa.gz,73.3276220565439,NA,NA,NA,NA,NA,1091_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.457.fa.gz,65.89566896217221,NA,NA,NA,NA,NA,1092_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.333.fa.gz,94.826047343834,NA,NA,NA,NA,NA,1093_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.208.fa.gz,97.88087245747455,NA,NA,NA,NA,NA,1093_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.455.fa.gz,85.0859804765283,NA,NA,NA,NA,NA,1094_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.484.fa.gz,57.51978859993028,NA,NA,NA,NA,NA,1095_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.382.fa.gz,70.61534437868681,NA,NA,NA,NA,NA,1095_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.450.fa.gz,75.05625086112354,NA,NA,NA,NA,NA,1096_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.56.fa.gz,93.73994153603684,NA,NA,NA,NA,NA,1097_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.529.fa.gz,100.86415815508316,NA,NA,NA,NA,NA,1098_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.586.fa.gz,87.63618304124044,NA,NA,NA,NA,NA,1098_2,NA,NA,1,NA,NA,NA,NA
nhnw_bin.130.fa.gz,86.97616185917866,NA,NA,NA,NA,NA,1099_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.164.fa.gz,82.15821902778967,NA,NA,NA,NA,NA,1100_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.313.fa.gz,69.92730259946678,NA,NA,NA,NA,NA,1101_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.396.fa.gz,93.3640628194938,NA,NA,NA,NA,NA,1102_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.352.fa.gz,94.61281358310494,NA,NA,NA,NA,NA,1102_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.29.fa.gz,86.60860633589695,NA,NA,NA,NA,NA,1103_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.264.fa.gz,101.39805168579257,NA,NA,NA,NA,NA,1104_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.23.fa.gz,84.49122894822764,NA,NA,NA,NA,NA,1105_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.409.fa.gz,90.51412688189129,NA,NA,NA,NA,NA,1106_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.340.fa.gz,94.26507235687052,NA,NA,NA,NA,NA,1107_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.34.fa.gz,79.66019014892423,NA,NA,NA,NA,NA,1108_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.12.fa.gz,85.06552607970706,NA,NA,NA,NA,NA,1109_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.381.fa.gz,74.95408238030359,NA,NA,NA,NA,NA,1110_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.340.fa.gz,89.24448108985693,NA,NA,NA,NA,NA,1111_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.123.fa.gz,91.98675529169266,NA,NA,NA,NA,NA,1111_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.295.fa.gz,95.96799649676724,NA,NA,NA,NA,NA,1112_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.290.fa.gz,83.54601408266242,NA,NA,NA,NA,NA,1113_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.405.fa.gz,60.30635628948601,NA,NA,NA,NA,NA,1114_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.433.fa.gz,93.11881471569448,NA,NA,NA,NA,NA,1114_2,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.411.fa.gz,97.0475138411784,NA,NA,NA,NA,NA,1115_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.555.fa.gz,94.1500403219315,NA,NA,NA,NA,NA,1116_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.279.fa.gz,69.11533054914216,NA,NA,NA,NA,NA,1117_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.121.fa.gz,83.03603764478133,NA,NA,NA,NA,NA,1118_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.224.fa.gz,92.61595288523606,NA,NA,NA,NA,NA,1119_1,NA,NA,1,NA,NA,NA,NA
nhnw_bin.51.fa.gz,82.2689600129185,NA,NA,NA,NA,NA,1119_2,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.305.fa.gz,84.52282183366306,NA,NA,NA,NA,NA,1120_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.341.fa.gz,100.70667192829336,NA,NA,NA,NA,NA,1121_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.550.fa.gz,92.67470593043554,NA,NA,NA,NA,NA,1122_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.255.fa.gz,84.99099314054288,NA,NA,NA,NA,NA,1123_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.471.fa.gz,94.46281758393248,NA,NA,NA,NA,NA,1124_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.76.fa.gz,70.65242599137301,NA,NA,NA,NA,NA,1125_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.355.fa.gz,81.43080135801412,NA,NA,NA,NA,NA,1126_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.103.fa.gz,63.14092590883403,NA,NA,NA,NA,NA,1127_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.104.fa.gz,70.39265928906174,NA,NA,NA,NA,NA,1128_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.350.fa.gz,91.31737462440384,NA,NA,NA,NA,NA,1129_0,NA,NA,1,NA,NA,NA,NA
nhnw_bin.98.fa.gz,85.45594587162145,NA,NA,NA,NA,NA,1130_0,NA,NA,1,NA,NA,NA,NA
EHA05391_bin.130.fa.gz,75.97610896449059,NA,NA,NA,NA,NA,1131_0,NA,NA,1,NA,NA,NA,NA
EHA05415_bin.167.fa.gz,84.55488616269382,NA,NA,NA,NA,NA,1132_0,NA,NA,1,NA,NA,NA,NA
