genome,location,length
EHA05391_bin.65.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.65.fa.gz,2958186
EHA05391_bin.664.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.664.fa.gz,877878
EHA05391_bin.666.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.666.fa.gz,532136
EHA05391_bin.671.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.671.fa.gz,1045426
EHA05391_bin.680.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.680.fa.gz,1184352
EHA05391_bin.685.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.685.fa.gz,694733
EHA05391_bin.687.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.687.fa.gz,972168
EHA05391_bin.688.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.688.fa.gz,1716077
EHA05391_bin.68.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.68.fa.gz,1942205
EHA05391_bin.690.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.690.fa.gz,647123
EHA05391_bin.698.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.698.fa.gz,678814
EHA05391_bin.76.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.76.fa.gz,2209897
EHA05391_bin.77.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.77.fa.gz,2018535
EHA05391_bin.79.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.79.fa.gz,1364261
EHA05391_bin.7.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.7.fa.gz,1951470
EHA05391_bin.81.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.81.fa.gz,1126779
EHA05391_bin.82.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.82.fa.gz,1394704
EHA05391_bin.84.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.84.fa.gz,1687933
EHA05391_bin.87.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.87.fa.gz,2201363
EHA05391_bin.88.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.88.fa.gz,1919666
EHA05391_bin.8.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.8.fa.gz,2387621
EHA05391_bin.90.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.90.fa.gz,3507432
EHA05391_bin.92.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.92.fa.gz,1123807
EHA05391_bin.93.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.93.fa.gz,1593266
EHA05391_bin.94.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.94.fa.gz,1472191
EHA05391_bin.95.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.95.fa.gz,2240518
EHA05391_bin.96.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.96.fa.gz,1030602
EHA05391_bin.98.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.98.fa.gz,1272917
EHA05391_bin.99.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.99.fa.gz,1994328
EHA05391_bin.9.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05391_bin.9.fa.gz,2679727
EHA05415_bin.100.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.100.fa.gz,1568726
EHA05415_bin.101.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.101.fa.gz,2103009
EHA05415_bin.102.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.102.fa.gz,1910355
EHA05415_bin.103.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.103.fa.gz,1829347
EHA05415_bin.104.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.104.fa.gz,1576293
EHA05415_bin.105.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.105.fa.gz,1432593
EHA05415_bin.106.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.106.fa.gz,1409364
EHA05415_bin.107.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.107.fa.gz,2300517
EHA05415_bin.108.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.108.fa.gz,1969883
EHA05415_bin.10.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.10.fa.gz,1979322
EHA05415_bin.110.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.110.fa.gz,1777000
EHA05415_bin.111.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.111.fa.gz,1990112
EHA05415_bin.112.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.112.fa.gz,1612514
EHA05415_bin.113.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.113.fa.gz,1301889
EHA05415_bin.114.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.114.fa.gz,1054519
EHA05415_bin.115.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.115.fa.gz,1939004
EHA05415_bin.116.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.116.fa.gz,2197546
EHA05415_bin.117.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.117.fa.gz,2586555
EHA05415_bin.119.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.119.fa.gz,1679623
EHA05415_bin.11.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.11.fa.gz,2462158
EHA05415_bin.120.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.120.fa.gz,1400997
EHA05415_bin.121.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.121.fa.gz,1388763
EHA05415_bin.122.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.122.fa.gz,1196297
EHA05415_bin.123.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.123.fa.gz,1475153
EHA05415_bin.124.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.124.fa.gz,2298748
EHA05415_bin.125.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.125.fa.gz,1941560
EHA05415_bin.126.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.126.fa.gz,2186048
EHA05415_bin.127.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.127.fa.gz,2630682
EHA05415_bin.128.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.128.fa.gz,1663762
EHA05415_bin.129.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.129.fa.gz,1430495
EHA05415_bin.12.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.12.fa.gz,1737290
EHA05415_bin.130.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.130.fa.gz,1851984
EHA05415_bin.131.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.131.fa.gz,2164678
EHA05415_bin.132.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.132.fa.gz,1816895
EHA05415_bin.134.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.134.fa.gz,2321275
EHA05415_bin.135.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.135.fa.gz,2886907
EHA05415_bin.136.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.136.fa.gz,1939432
EHA05415_bin.137.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.137.fa.gz,1895110
EHA05415_bin.138.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.138.fa.gz,1886007
EHA05415_bin.13.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.13.fa.gz,2070487
EHA05415_bin.140.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.140.fa.gz,1429968
EHA05415_bin.141.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.141.fa.gz,1989852
EHA05415_bin.142.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.142.fa.gz,2721422
EHA05415_bin.143.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.143.fa.gz,2561693
EHA05415_bin.144.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.144.fa.gz,1330841
EHA05415_bin.146.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.146.fa.gz,1386298
EHA05415_bin.147.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.147.fa.gz,969039
EHA05415_bin.148.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.148.fa.gz,1574815
EHA05415_bin.149.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.149.fa.gz,2356317
EHA05415_bin.14.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.14.fa.gz,2522853
EHA05415_bin.150.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.150.fa.gz,1530131
EHA05415_bin.151.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.151.fa.gz,1549582
EHA05415_bin.152.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.152.fa.gz,1638656
EHA05415_bin.153.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.153.fa.gz,2261188
EHA05415_bin.154.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.154.fa.gz,1433388
EHA05415_bin.155.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.155.fa.gz,1056824
EHA05415_bin.156.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.156.fa.gz,1914116
EHA05415_bin.157.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.157.fa.gz,914564
EHA05415_bin.158.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.158.fa.gz,1051400
EHA05415_bin.159.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.159.fa.gz,1824918
EHA05415_bin.15.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.15.fa.gz,902225
EHA05415_bin.160.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.160.fa.gz,2439492
EHA05415_bin.161.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.161.fa.gz,1553787
EHA05415_bin.162.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.162.fa.gz,2469648
EHA05415_bin.163.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.163.fa.gz,2226030
EHA05415_bin.164.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.164.fa.gz,1596724
EHA05415_bin.165.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.165.fa.gz,1539104
EHA05415_bin.166.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.166.fa.gz,2355169
EHA05415_bin.167.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.167.fa.gz,1723282
EHA05415_bin.168.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.168.fa.gz,1474870
EHA05415_bin.169.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.169.fa.gz,1473607
EHA05415_bin.16.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.16.fa.gz,2795473
EHA05415_bin.170.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.170.fa.gz,3172663
EHA05415_bin.171.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.171.fa.gz,2605714
EHA05415_bin.172.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.172.fa.gz,1231825
EHA05415_bin.173.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.173.fa.gz,698796
EHA05415_bin.174.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.174.fa.gz,834406
EHA05415_bin.175.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.175.fa.gz,1952110
EHA05415_bin.176.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.176.fa.gz,1473655
EHA05415_bin.177.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.177.fa.gz,1556239
EHA05415_bin.178.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.178.fa.gz,1503011
EHA05415_bin.179.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.179.fa.gz,1956990
EHA05415_bin.17.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.17.fa.gz,862196
EHA05415_bin.181.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.181.fa.gz,2742890
EHA05415_bin.182.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.182.fa.gz,701548
EHA05415_bin.183.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.183.fa.gz,903276
EHA05415_bin.184.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.184.fa.gz,2089331
EHA05415_bin.185.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.185.fa.gz,1206475
EHA05415_bin.186.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.186.fa.gz,1643917
EHA05415_bin.187.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.187.fa.gz,1115725
EHA05415_bin.188.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.188.fa.gz,1339535
EHA05415_bin.189.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.189.fa.gz,1627843
EHA05415_bin.18.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.18.fa.gz,1160037
EHA05415_bin.190.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.190.fa.gz,1714900
EHA05415_bin.191.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.191.fa.gz,1217873
EHA05415_bin.192.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.192.fa.gz,1032815
EHA05415_bin.193.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.193.fa.gz,788778
EHA05415_bin.194.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.194.fa.gz,1709464
EHA05415_bin.195.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.195.fa.gz,1591499
EHA05415_bin.196.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.196.fa.gz,1502326
EHA05415_bin.198.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.198.fa.gz,2090264
EHA05415_bin.19.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.19.fa.gz,2316261
EHA05415_bin.1.fa.gz,/maps/projects/alberdilab/people/ncl550/projects/2025_wombats/3_Outputs/5_Refined_Bins/All_metawrap_70_10_bins/EHA05415_bin.1.fa.gz,1814002
